AI,Rrup,Mw,Vs30,zh,
0.094805806,69.95438633,5.7,291.7127,1802,41
0.016002114,130.27398,5.7,89.19601,1803,41
0.002573239,177.559516,5.7,259.5523,1804,41
0.017961659,129.581607,5.7,156.3224,1805,41
0.006483751,139.7505014,5.7,120.869,1806,41
0.006305395,104.3943668,5.7,487.2012,1807,41
0.008073464,127.3121392,5.7,353.3482,1808,41
0.00747396,110.3670375,5.7,253.6669,1809,41
0.014836725,93.19302588,5.7,478.8921,1810,41
0.002723781,108.2454886,5.7,629.692,1811,41
0.008924343,117.9720786,5.7,309.0803,1812,41
0.113431939,124.9267005,5.7,256.9584,1813,41
0.002026202,146.3068077,5.7,523.1513,1814,41
0.001710033,130.6458516,5.7,386.0611,1815,41
0.02418503,115.9967256,5.7,377.0819,1816,41
0.021158449,96.46246517,5.7,363.2759,1817,41
0.249458778,84.50791108,5.7,421.7628,1818,41
0.004912921,125.5709218,5.7,327.6713,1819,41
0.004582063,85.83984798,5.7,504.4681,1820,41
0.003571297,147.7318661,5.7,293.7617,1821,41
0.002766302,164.8990589,5.1,206.55794,1822,42
0.002085685,162.129132,5.1,248.68715,1823,42
0.028434809,54.01051028,5.1,209.85481,1824,42
0.002419025,79.52778707,5.1,576.61603,1825,42
0.004630347,86.28615025,5.1,228.0233,1826,42
0.014428069,63.24867841,5.1,432.8886,1827,42
0.029317287,72.29349398,5.1,274.5092,1828,42
0.046489602,89.84952328,5.1,333.0297,1829,42
0.009204098,110.8082754,5.1,265.5409,1830,42
0.007739641,97.66410227,5.1,420.4355,1831,42
0.006994817,90.65203502,5.1,307.42,1832,42
0.002549282,133.4275133,5.1,522.9963,1833,42
0.001952113,137.3874096,5.1,238.2027,1834,42
0.023632308,111.4418029,5.1,274.122,1835,42
0.003815722,134.6795897,5.1,270.7708,1836,42
0.003051757,155.855286,5.1,281.2124,1837,42
0.004216705,137.3406783,5.1,258.5682,1838,42
0.002056197,121.1699597,5.1,291.7127,1839,42
0.001750079,107.3867952,5.1,487.2012,1840,42
0.001626453,120.8750349,5.1,253.6669,1841,42
0.003145124,104.618501,5.1,478.8921,1842,42
0.016645837,139.7171246,5.1,256.9584,1843,42
0.002515413,123.7877987,5.1,363.2759,1844,42
0.045963291,107.4721683,5.1,421.7628,1845,42
0.006040842,125.382361,5.9,206.55794,1846,43
0.002950804,136.5109592,5.9,248.68715,1847,43
0.006957126,107.5080744,5.9,127.1408,1848,43
0.014414584,115.4091893,5.9,185.37057,1849,43
0.021386976,102.7817118,5.9,171.66423,1850,43
0.008374836,116.4790306,5.9,255.86218,1851,43
0.037901425,97.91082037,5.9,144.11224,1852,43
0.014295675,97.71989977,5.9,307.31921,1853,43
0.001840252,126.3688401,5.9,416.52783,1854,43
0.002715423,119.17243,5.9,278.27405,1855,43
0.003624752,116.3966997,5.9,274.86993,1856,43
0.003318976,108.3349546,5.9,264.42551,1857,43
0.004859418,95.75574303,5.9,762.54822,1858,43
0.0042972,85.71708566,5.9,410.40256,1859,43
0.002971322,176.3465771,5.9,274.122,1860,43
0.014121873,87.4081352,5.9,136.088,1861,43
0.027884129,79.25653879,5.9,119.6667,1862,43
0.004318527,80.33122938,5.9,615.7157,1863,43
0.014466083,79.06414701,5.9,262.0394,1864,43
0.018803861,70.59532015,5.9,458.2165,1865,43
0.008478775,71.52683595,5.9,382.2518,1866,43
0.010246888,65.82912247,5.9,381.2995,1867,43
0.020864986,58.62303921,5.9,343.7977,1868,43
0.051594732,56.47923682,5.9,138.1374,1869,43
0.019536873,53.87917708,5.9,375.5872,1870,43
0.00589131,48.84383231,5.9,670.2175,1871,43
0.040377507,42.14025449,5.9,473.4697,1872,43
0.272119816,37.40717647,5.9,99.70285,1873,43
0.187105688,31.89207649,5.9,396.2268,1874,43
0.003232201,163.0035518,5.9,305.2342,1875,43
0.002514864,120.7992611,5.9,456.5407,1876,43
0.023455284,83.90773281,5.9,295.9659,1877,43
0.015799917,91.97851696,5.9,185,1878,43
0.012007696,75.08012131,5.9,300.8308,1879,43
0.003779836,63.80000165,5.9,457.6144,1880,43
0.008619924,115.5428198,5.9,89.19601,1881,43
0.024402396,90.37358672,5.9,259.5523,1882,43
0.001319005,90.55428678,5.9,242.8009,1883,43
0.007622662,77.3178061,5.9,821.5139,1884,43
0.003760301,96.53623149,5.9,661.4196,1885,43
0.008160926,112.4629936,5.9,156.3224,1886,43
0.003167907,89.86265303,5.9,325.5844,1887,43
0.008734335,100.9222796,5.9,146.4362,1888,43
0.008222879,100.3283382,5.9,120.869,1889,43
0.001321031,75.34849405,5.9,735.3477,1890,43
0.006434183,81.39967584,5.9,298.5533,1891,43
0.018209349,71.45086539,5.9,346.2746,1892,43
0.081186859,35.46436288,5.9,399.9957,1893,43
0.024646801,48.29965995,5.9,309.6915,1894,43
0.028106061,58.41007371,5.9,199.3158,1895,43
0.003796274,68.8913377,5.9,486.1633,1896,43
0.00603391,57.3131089,5.9,211.9324,1897,43
0.0054308,41.42534025,5.9,576.5403,1898,43
0.017718481,39.41734622,5.9,459.312,1899,43
0.101851406,25.95063687,5.9,360.4274,1900,43
0.145359838,21.45520584,5.9,443.9416,1901,43
0.299293206,20.03913266,5.9,314.4844,1902,43
7.88150309,15.89326291,5.9,323.0094,1903,43
0.223097072,21.28460361,5.9,369.3285,1904,43
0.502783506,34.17029069,5.9,130.5803,1905,43
0.031530907,45.50873189,5.9,375.2507,1906,43
0.050926231,32.34745343,5.9,529.2412,1907,43
0.013565763,57.63719666,5.9,224.2975,1908,43
0.014754421,71.93100752,5.9,302.2495,1909,43
0.006674278,53.61726257,5.9,662.6323,1910,43
0.002546832,159.0943111,5.9,309.0803,1911,43
0.008666566,171.61402,5.9,256.9584,1912,43
0.003800138,180.1686482,5.9,421.7628,1913,43
0.01700379,60.36675288,5.9,350.0002,1914,43
0.01080101,56.76017297,5.9,463.8018,1915,43
0.034577582,70.26323731,5.9,253.933,1916,43
0.015764208,67.05110089,5.9,321.4917,1917,43
0.036280843,65.58681293,5.9,278.458,1918,43
0.014703462,78.1746569,5.9,306.3208,1919,43
0.007835673,92.59731337,5.9,293.7617,1920,43
0.008711758,79.13953056,5.9,430.6437,1921,43
0.003848701,107.5235236,5.9,264.1159,1922,43
0.021401114,52.54965591,5.9,1044.785,1923,43
0.185420919,37.17127697,5.9,303.7069,1924,43
0.238548194,19.6020529,5.9,455.1924,1925,43
0.040989293,40.60374913,5.9,384.4722,1926,43
0.065124008,37.80933304,5.9,186.1839,1927,43
0.229954288,20.08494704,5.9,420.9702,1928,43
0.137364068,22.14662625,5.9,403.4972,1929,43
0.073676189,34.70565772,5.9,526.4553,1930,43
0.183478143,29.04771103,5.9,260.7138,1931,43
0.011386113,56.01358922,5.9,537.7812,1932,43
0.001843096,43.88029033,5.9,234.4741,1933,43
0.043912103,87.54121981,5.8,243.39799,1934,44
0.010023184,84.27847128,5.8,363.31973,1935,44
0.031760171,71.00392975,5.8,206.55794,1936,44
0.028822203,34.31604313,5.8,336.31079,1937,44
0.06066774,12.27055311,5.8,480.68826,1938,44
0.018346779,49.69143646,5.8,243.66833,1939,44
0.035794497,57.44297361,5.8,248.68715,1940,44
0.00885999,86.41186731,5.8,127.1408,1941,44
0.008541707,71.10613075,5.8,131.13963,1942,44
0.017983504,30.2202263,5.8,245.74942,1943,44
0.013647109,40.65124514,5.8,228.96497,1944,44
0.032928233,54.45993541,5.8,275.56555,1945,44
0.003537134,65.89601777,5.8,290.70941,1946,44
0.014321633,80.92028679,5.8,185.37057,1947,44
0.007599948,96.33849369,5.8,171.66423,1948,44
0.003976047,89.35269717,5.8,255.86218,1949,44
0.001532696,85.56542037,5.8,389.23804,1950,44
0.003513976,104.1249727,5.8,307.31921,1951,44
0.010235417,72.22142851,5.8,215.21594,1952,44
0.013837705,111.529058,5.8,209.85481,1953,44
0.001985505,114.3842941,5.8,576.61603,1954,44
0.001983042,146.7466889,5.8,416.52783,1955,44
0.017008701,107.7877467,5.8,228.0233,1956,44
0.026975546,91.3164307,5.8,432.8886,1957,44
0.130527913,80.63928799,5.8,274.5092,1958,44
0.024248785,84.47824302,5.8,333.0297,1959,44
0.032120005,79.30481754,5.8,265.5409,1960,44
0.0784588,66.11346701,5.8,420.4355,1961,44
0.151053501,58.39438012,5.8,307.42,1962,44
0.012766258,91.28794137,5.8,522.9963,1963,44
0.004033394,107.519227,5.8,272.6518,1964,44
0.02789971,86.52692688,5.8,203.2111,1965,44
0.028913564,74.14708587,5.8,238.2027,1966,44
0.040938884,62.68542495,5.8,246.7284,1967,44
0.264322089,47.15883895,5.8,274.122,1968,44
0.037104956,63.736787,5.8,270.7708,1969,44
0.011647094,87.00401783,5.8,218.1334,1970,44
0.027022564,71.83222606,5.8,281.2124,1971,44
0.097778275,49.68194927,5.8,258.5682,1972,44
0.05874142,26.03268443,5.8,291.7127,1973,44
0.003965986,106.3662703,5.8,136.088,1974,44
0.012680744,104.7417277,5.8,89.19601,1975,44
0.017482448,98.09352834,5.8,156.3224,1976,44
0.004271396,106.3699996,5.8,146.4362,1977,44
0.007393631,99.89063951,5.8,120.869,1978,44
0.002231893,143.3002181,5.8,353.3482,1979,44
0.003316387,130.4672593,5.8,253.6669,1980,44
0.005192986,116.3870998,5.8,478.8921,1981,44
0.001571734,114.7108492,5.8,629.692,1982,44
0.008415979,121.9534751,5.8,309.0803,1983,44
0.025670508,136.7570931,5.8,256.9584,1984,44
0.017291588,103.6547621,5.8,377.0819,1985,44
0.008471021,96.64390245,5.8,363.2759,1986,44
0.104861944,95.49828718,5.8,421.7628,1987,44
0.002048724,138.4969283,5.8,327.6713,1988,44
0.001582227,95.22439925,5.8,504.4681,1989,44
0.003713428,137.2250271,5.8,253.933,1990,44
0.003830856,103.8247576,5.8,293.7617,1991,44
0.017168993,82.55116433,5.2,243.39799,1992,45
0.015113056,75.66209721,5.2,206.55794,1993,45
0.004664676,61.00923344,5.2,336.31079,1994,45
0.00429132,67.08120669,5.2,243.66833,1995,45
0.008614463,71.77161973,5.2,248.68715,1996,45
0.005174645,77.94069585,5.2,275.56555,1997,45
0.005639916,92.91652426,5.2,185.37057,1998,45
0.004257892,105.934682,5.2,171.66423,1999,45
0.002095871,105.7429044,5.2,228.0233,2000,45
0.002594818,100.4172836,5.2,432.8886,2001,45
0.005998755,89.87921954,5.2,274.5092,2002,45
0.002007184,86.08952626,5.2,333.0297,2003,45
0.017103332,77.36061471,5.2,265.5409,2004,45
0.003835769,72.76313307,5.2,420.4355,2005,45
0.005278327,72.12451086,5.2,307.42,2006,45
0.00991017,79.60557645,5.2,203.2111,2007,45
0.005053412,71.79900721,5.2,238.2027,2008,45
0.024114829,66.432013,5.2,246.7284,2009,45
0.052505847,62.53817959,5.2,274.122,2010,45
0.007252087,66.50164282,5.2,270.7708,2011,45
0.006366189,80.65812714,5.2,218.1334,2012,45
0.009812855,73.14050593,5.2,281.2124,2013,45
0.010193306,62.38349364,5.2,258.5682,2014,45
0.004079862,61.22607081,5.2,291.7127,2015,45
0.002633791,107.1560229,5.2,136.088,2016,45
0.003627442,116.7907034,5.2,119.6667,2017,45
0.003483784,134.2848751,5.2,138.1374,2018,45
0.006986466,90.28087458,5.2,156.3224,2019,45
0.00357771,108.5926293,5.2,309.0803,2020,45
0.030835369,122.6528325,5.2,256.9584,2021,45
0.004425857,92.31653658,5.2,377.0819,2022,45
0.004012497,88.27515002,5.2,363.2759,2023,45
0.049572233,90.07863552,5.2,421.7628,2024,45
0.010194235,113.2012839,5.5,243.39799,2025,46
0.01474693,95.62470605,5.5,206.55794,2026,46
0.061126302,41.68499645,5.5,480.68826,2027,46
0.011003267,75.9638485,5.5,243.66833,2028,46
0.030636782,81.717422,5.5,248.68715,2029,46
0.009809369,92.04769544,5.5,131.13963,2030,46
0.041626662,74.75055056,5.5,275.56555,2031,46
0.014365341,98.69552545,5.5,185.37057,2032,46
0.008912055,112.1079975,5.5,171.66423,2033,46
0.015409922,81.20967059,5.5,166.97049,2034,46
0.005649798,93.69187352,5.5,215.21594,2035,46
0.004076941,87.26751681,5.5,307.42,2036,46
0.01467272,78.26199875,5.5,274.122,2037,46
0.004467802,92.65533375,5.5,270.7708,2038,46
0.005140197,98.14568428,5.5,281.2124,2039,46
0.013423023,79.04488898,5.5,258.5682,2040,46
0.011538372,59.76087528,5.5,291.7127,2041,46
0.008496726,123.2204148,5.5,156.3224,2042,46
0.008652121,145.763198,5.8,243.39799,2043,47
0.003104758,154.4272408,5.8,363.31973,2044,47
0.01765836,143.9915802,5.8,206.55794,2045,47
0.006473212,110.5465755,5.8,336.31079,2046,47
0.003680451,130.1401313,5.8,243.66833,2047,47
0.010324943,139.0843129,5.8,248.68715,2048,47
0.003180675,155.1904916,5.8,131.13963,2049,47
0.003837241,123.2576406,5.8,245.74942,2050,47
0.004211331,145.9358585,5.8,275.56555,2051,47
0.002773617,154.576731,5.8,215.21594,2052,47
0.030544004,53.15733253,5.8,209.85481,2053,47
0.002870862,78.5539467,5.8,576.61603,2054,47
0.004259571,171.8355134,5.8,416.52783,2055,47
0.012860106,82.88151976,5.8,228.0233,2056,47
0.035742054,55.04587963,5.8,432.8886,2057,47
0.087431011,60.79111928,5.8,274.5092,2058,47
0.03140813,79.81869741,5.8,333.0297,2059,47
0.047902015,98.20100361,5.8,265.5409,2060,47
0.021583827,82.54924254,5.8,420.4355,2061,47
0.036500241,73.2461154,5.8,307.42,2062,47
0.005730726,120.965118,5.8,522.9963,2063,47
0.0138424,127.3515313,5.8,203.2111,2064,47
0.008836277,120.9910322,5.8,238.2027,2065,47
0.011924198,103.412748,5.8,246.7284,2066,47
0.12961726,91.69143417,5.8,274.122,2067,47
0.016145822,116.5767384,5.8,270.7708,2068,47
0.008576958,137.2517312,5.8,218.1334,2069,47
0.01676204,136.5263929,5.8,281.2124,2070,47
0.01542581,116.3195473,5.8,258.5682,2071,47
0.015500703,97.06895954,5.8,291.7127,2072,47
0.001909353,198.0475688,5.8,259.5523,2073,47
0.006007274,153.6842494,5.8,156.3224,2074,47
0.003750671,107.9207569,5.8,487.2012,2075,47
0.004277707,136.2239152,5.8,353.3482,2076,47
0.006559594,118.5223066,5.8,253.6669,2077,47
0.008107687,101.3434646,5.8,478.8921,2078,47
0.005260819,132.3375464,5.8,309.0803,2079,47
0.05356425,135.7752267,5.8,256.9584,2080,47
0.007804933,135.8129044,5.8,377.0819,2081,47
0.010112316,113.6598206,5.8,363.2759,2082,47
0.114657336,98.92486492,5.8,421.7628,2083,47
0.003155052,135.9185381,5.8,327.6713,2084,47
0.001647544,100.7346067,5.8,504.4681,2085,47
0.002653062,17.58949053,5.1,209.85481,2086,48
0.001830201,27.15891152,5.1,576.61603,2087,48
0.004684342,32.32610092,5.1,228.0233,2088,48
0.015737929,14.45531407,5.1,432.8886,2089,48
0.034234967,25.67607309,5.1,274.5092,2090,48
0.006619466,39.12756538,5.1,333.0297,2091,48
0.002539682,62.72960704,5.1,265.5409,2092,48
0.00236836,53.63759169,5.1,420.4355,2093,48
0.003829399,51.5337391,5.1,307.42,2094,48
0.005145246,74.30440531,5.1,274.122,2095,48
0.023101314,88.8561271,5.1,256.9584,2096,48
0.015965694,55.7687347,5.1,421.7628,2097,48
0.068522352,103.1200887,5.8,243.39799,2098,49
0.014561103,117.563825,5.8,363.31973,2099,49
0.075744323,111.1005937,5.8,206.55794,2100,49
0.031249316,91.04120623,5.8,336.31079,2101,49
0.004576512,110.6286947,5.8,480.68826,2102,49
0.018262855,106.0542828,5.8,243.66833,2103,49
0.051793706,113.5447394,5.8,248.68715,2104,49
0.009378953,130.2798595,5.8,127.1408,2105,49
0.008963692,128.3847574,5.8,131.13963,2106,49
0.015486228,111.3907151,5.8,245.74942,2107,49
0.008979799,122.8038333,5.8,228.96497,2108,49
0.032498264,127.4173903,5.8,275.56555,2109,49
0.003380257,142.7710569,5.8,290.70941,2110,49
0.009966814,143.1551653,5.8,185.37057,2111,49
0.005889403,157.3690863,5.8,171.66423,2112,49
0.01298813,126.474527,5.8,215.21594,2113,49
0.118082768,20.15872142,5.8,209.85481,2114,49
0.039525953,12.22904877,5.8,576.61603,2115,49
0.006106056,112.1403345,5.8,584.48499,2116,49
0.00536465,134.0578105,5.8,477.51245,2117,49
0.008757599,125.5003902,5.8,394.61996,2118,49
0.003194855,155.680705,5.8,351.03799,2119,49
0.0051371,135.155775,5.8,292.66544,2120,49
0.003761598,128.4873708,5.8,346.97205,2121,49
0.022010971,110.9061515,5.8,416.52783,2122,49
0.011445334,103.4516263,5.8,278.27405,2123,49
0.017048199,113.241241,5.8,274.86993,2124,49
0.020827507,139.2407787,5.8,264.42551,2125,49
0.001678137,155.3418451,5.8,410.40256,2126,49
0.182051044,15.3435168,5.8,228.0233,2127,49
0.568384999,11.52497973,5.8,432.8886,2128,49
1.388929965,18.38717624,5.8,274.5092,2129,49
0.944477122,25.09203638,5.8,333.0297,2130,49
0.251893788,47.90339724,5.8,265.5409,2131,49
0.253033881,42.02224437,5.8,420.4355,2132,49
0.445087127,42.71675284,5.8,307.42,2133,49
0.045402193,68.38073659,5.8,522.9963,2134,49
0.016864992,94.86681007,5.8,272.6518,2135,49
0.097373614,79.08814291,5.8,203.2111,2136,49
0.085177158,78.1230323,5.8,238.2027,2137,49
0.078010868,64.4626591,5.8,246.7284,2138,49
0.902807199,63.63696062,5.8,274.122,2139,49
0.127550621,79.04068042,5.8,270.7708,2140,49
0.172545819,91.82341863,5.8,218.1334,2141,49
0.084363724,99.9591351,5.8,281.2124,2142,49
0.06752458,87.74050365,5.8,258.5682,2143,49
0.072003158,82.81765652,5.8,291.7127,2144,49
0.006370019,149.9370859,5.8,136.088,2145,49
0.009533406,161.5880699,5.8,119.6667,2146,49
0.003395809,173.9130816,5.8,138.1374,2147,49
0.006975869,128.4889935,5.8,316.2039,2148,49
0.006176562,119.006709,5.8,298.9396,2149,49
0.058240283,103.5413454,5.8,89.19601,2150,49
0.006745234,141.5819718,5.8,259.5523,2151,49
0.002661427,150.9247993,5.8,821.5139,2152,49
0.003430218,124.671354,5.8,661.4196,2153,49
0.102890845,108.0844075,5.8,156.3224,2154,49
0.009094943,129.4085354,5.8,325.5844,2155,49
0.048537798,119.4607081,5.8,146.4362,2156,49
0.013378925,123.7785134,5.8,120.869,2157,49
0.007430163,138.7180852,5.8,298.5533,2158,49
0.017026532,41.7891027,5.8,487.2012,2159,49
0.004000136,65.99280783,5.8,498.6939,2160,49
0.024328716,70.08027919,5.8,353.3482,2161,49
0.003134373,95.34516659,5.8,432.5877,2162,49
0.035112956,51.96977284,5.8,253.6669,2163,49
0.040447918,34.601624,5.8,478.8921,2164,49
0.010269426,59.72098577,5.8,629.692,2165,49
0.062310531,69.62630546,5.8,309.0803,2166,49
0.738569985,70.28195265,5.8,256.9584,2167,49
0.006722857,95.22434931,5.8,523.1513,2168,49
0.00865428,89.11288891,5.8,386.0611,2169,49
0.046175748,81.24578126,5.8,377.0819,2170,49
0.055143942,56.5287318,5.8,363.2759,2171,49
0.594182609,39.18115534,5.8,421.7628,2172,49
0.016790281,70.20212816,5.8,327.6713,2173,49
0.019965835,41.49065303,5.8,504.4681,2174,49
0.014325891,149.2484072,5.8,253.933,2175,49
0.004595451,159.4727586,5.8,278.458,2176,49
0.00789248,134.2562656,5.8,293.7617,2177,49
0.002933894,140.6868792,5.1,206.55794,2178,50
0.002665068,111.6277033,5.1,336.31079,2179,50
0.0017826,129.6255997,5.1,243.66833,2180,50
0.003563731,138.1233748,5.1,248.68715,2181,50
0.007319981,58.04142013,5.1,209.85481,2182,50
0.003994159,73.74146415,5.1,576.61603,2183,50
0.003331224,161.2976314,5.1,416.52783,2184,50
0.00925037,76.62145415,5.1,228.0233,2185,50
0.040576631,56.45281254,5.1,432.8886,2186,50
0.339947404,60.42430767,5.1,274.5092,2187,50
0.064366161,74.52854509,5.1,333.0297,2188,50
0.027015134,91.57837355,5.1,265.5409,2189,50
0.021421614,79.06024919,5.1,420.4355,2190,50
0.027537493,72.80943084,5.1,307.42,2191,50
0.003936866,112.7579381,5.1,522.9963,2192,50
0.003649429,115.0096106,5.1,238.2027,2193,50
0.005544675,98.939495,5.1,246.7284,2194,50
0.045593214,90.58741833,5.1,274.122,2195,50
0.00910367,112.0840566,5.1,270.7708,2196,50
0.002778771,130.3759124,5.1,218.1334,2197,50
0.0047795,132.1000238,5.1,281.2124,2198,50
0.00989828,114.4223599,5.1,258.5682,2199,50
0.009521132,100.1335488,5.1,291.7127,2200,50
0.001847495,188.6224404,5.1,259.5523,2201,50
0.001703078,99.58218494,5.1,487.2012,2202,50
0.002543571,125.7849365,5.1,353.3482,2203,50
0.003519169,92.70351482,5.1,478.8921,2204,50
0.001533229,122.041332,5.1,309.0803,2205,50
0.018972497,125.2191952,5.1,256.9584,2206,50
0.001914766,126.8145671,5.1,377.0819,2207,50
0.005275946,104.9257384,5.1,363.2759,2208,50
0.035058456,90.84402765,5.1,421.7628,2209,50
0.00239462,125.3783554,5.1,327.6713,2210,50
0.001957196,92.55568936,5.1,504.4681,2211,50
0.032191326,61.10641149,4.8,243.39799,2212,51
0.00685596,71.53998752,4.8,363.31973,2213,51
0.055444905,71.31133468,4.8,206.55794,2214,51
0.022396092,79.61557359,4.8,336.31079,2215,51
0.02509051,78.26692375,4.8,243.66833,2216,51
0.032458585,79.78257554,4.8,248.68715,2217,51
0.002513918,81.93823885,4.8,127.1408,2218,51
0.002173347,86.5465636,4.8,131.13963,2219,51
0.00588654,94.72974312,4.8,245.74942,2220,51
0.00186463,98.95171344,4.8,228.96497,2221,51
0.007274847,94.83060534,4.8,275.56555,2222,51
0.004319155,84.1154468,4.8,215.21594,2223,51
0.001490932,120.3403736,4.8,209.85481,2224,51
0.000692877,100.2874707,4.8,576.61603,2225,51
0.002242824,105.8921438,4.8,584.48499,2226,51
0.001639935,108.1489371,4.8,394.61996,2227,51
0.006640555,81.84380815,4.8,416.52783,2228,51
0.022393174,66.42539965,4.8,278.27405,2229,51
0.004801893,76.95864301,4.8,274.86993,2230,51
0.004260881,90.31167978,4.8,228.0233,2231,51
0.002469039,102.18137,4.8,432.8886,2232,51
0.014523233,92.16204816,4.8,274.5092,2233,51
0.043743068,62.59118117,4.8,265.5409,2234,51
0.016023473,71.99446119,4.8,420.4355,2235,51
0.011161848,80.09689313,4.8,307.42,2236,51
0.0239273,55.14216751,4.8,522.9963,2237,51
0.005402427,58.83693868,4.8,272.6518,2238,51
0.042058626,54.05952736,4.8,203.2111,2239,51
0.027374656,55.96288716,4.8,238.2027,2240,51
0.024864585,61.42783224,4.8,246.7284,2241,51
